date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2014-08-01,23,8,0.0,8.7,4,33,09:47 AM,10:29 PM,06:46 AM,05:42 PM,-1,14,15,14,16,0,34,0.0,1024,23,10,99,8,pretoria-weather
2014-08-02,21,10,0.0,8.7,5,41,10:23 AM,11:22 PM,06:45 AM,05:42 PM,-5,15,15,15,17,0,27,0.0,1025,21,10,61,9,pretoria-weather
2014-08-03,21,9,0.0,8.7,4,48,11:03 AM,No moonset,06:44 AM,05:43 PM,-5,14,14,14,17,0,26,0.0,1025,21,10,66,9,pretoria-weather
2014-08-04,20,9,0.0,8.7,4,55,11:46 AM,12:16 AM,06:44 AM,05:43 PM,0,14,14,14,14,1,39,0.0,1023,20,10,216,7,pretoria-weather
2014-08-05,23,10,0.0,8.7,5,63,12:33 PM,01:14 AM,06:43 AM,05:44 PM,1,16,16,16,13,2,39,0.0,1019,23,10,252,8,pretoria-weather
2014-08-06,25,11,0.0,8.7,5,70,01:26 PM,02:12 AM,06:42 AM,05:44 PM,1,18,18,18,14,3,35,0.0,1018,25,10,121,7,pretoria-weather
2014-08-07,25,12,0.0,8.7,5,77,02:23 PM,03:11 AM,06:42 AM,05:45 PM,2,17,18,17,29,1,37,0.0,1022,25,10,63,15,pretoria-weather
2014-08-08,21,12,0.0,8.7,5,84,03:26 PM,04:09 AM,06:41 AM,05:45 PM,4,15,16,15,35,4,48,0.0,1024,21,10,65,19,pretoria-weather
2014-08-09,19,10,0.0,4.1,3,92,04:32 PM,05:06 AM,06:40 AM,05:46 PM,6,14,14,14,20,36,60,3.4,1023,19,10,117,9,pretoria-weather
2014-08-10,22,12,0.0,8.7,5,99,05:39 PM,05:59 AM,06:40 AM,05:46 PM,7,16,17,16,19,21,53,0.0,1022,22,10,106,11,pretoria-weather
2014-08-11,22,12,0.0,8.7,4,100,06:46 PM,06:49 AM,06:39 AM,05:47 PM,6,16,16,16,26,17,54,0.1,1023,22,10,63,13,pretoria-weather
2014-08-12,21,12,0.0,8.7,5,87,07:51 PM,07:36 AM,06:38 AM,05:47 PM,5,15,16,15,16,5,51,0.0,1023,21,10,62,9,pretoria-weather
2014-08-13,21,10,0.0,8.7,5,79,08:55 PM,08:21 AM,06:37 AM,05:47 PM,4,15,16,15,11,3,50,0.0,1022,21,10,206,5,pretoria-weather
2014-08-14,24,11,0.0,8.7,5,72,09:57 PM,09:05 AM,06:36 AM,05:48 PM,5,18,18,18,13,4,48,0.0,1021,24,10,285,7,pretoria-weather
2014-08-15,25,14,0.0,8.7,5,65,10:57 PM,09:48 AM,06:36 AM,05:48 PM,4,19,19,19,15,7,38,0.2,1022,25,10,144,8,pretoria-weather
2014-08-16,21,13,0.0,5.7,4,57,11:56 PM,10:32 AM,06:35 AM,05:49 PM,8,16,16,16,19,55,58,3.4,1027,21,10,105,10,pretoria-weather
2014-08-17,20,11,0.0,8.7,4,50,No moonrise,11:17 AM,06:34 AM,05:49 PM,7,15,15,15,19,35,59,0.1,1025,20,10,68,11,pretoria-weather
2014-08-18,22,10,0.0,8.7,5,43,12:51 AM,12:03 PM,06:33 AM,05:50 PM,6,15,16,15,15,9,54,0.0,1022,22,10,239,8,pretoria-weather
2014-08-19,26,12,0.0,8.7,5,36,01:45 AM,12:51 PM,06:32 AM,05:50 PM,5,18,18,18,14,8,44,0.0,1019,26,10,245,7,pretoria-weather
2014-08-20,26,14,0.0,8.7,5,28,02:35 AM,01:41 PM,06:31 AM,05:50 PM,3,20,19,20,15,4,33,0.0,1018,26,10,175,8,pretoria-weather
2014-08-21,27,14,0.0,8.7,6,21,03:22 AM,02:30 PM,06:30 AM,05:51 PM,0,20,20,20,24,15,27,0.0,1013,27,10,201,11,pretoria-weather
2014-08-22,19,9,0.0,8.7,4,14,04:06 AM,03:21 PM,06:29 AM,05:51 PM,-9,13,14,13,25,0,23,0.0,1018,19,10,194,13,pretoria-weather
2014-08-23,20,6,0.0,8.7,4,7,04:48 AM,04:12 PM,06:28 AM,05:52 PM,-10,11,12,11,20,0,22,0.0,1019,20,10,217,10,pretoria-weather
2014-08-24,21,6,0.0,8.7,4,0,05:27 AM,05:03 PM,06:27 AM,05:52 PM,-11,12,13,12,23,0,19,0.0,1019,21,10,198,13,pretoria-weather
2014-08-25,21,6,0.0,8.7,4,0,06:03 AM,05:53 PM,06:27 AM,05:52 PM,-10,13,14,13,14,0,19,0.0,1021,21,10,232,7,pretoria-weather
2014-08-26,24,7,0.0,8.7,5,1,06:39 AM,06:43 PM,06:26 AM,05:53 PM,-12,16,16,16,10,0,13,0.0,1020,24,10,211,4,pretoria-weather
2014-08-27,25,9,0.0,8.7,5,8,07:14 AM,07:34 PM,06:25 AM,05:53 PM,-5,17,17,17,15,0,21,0.0,1017,25,10,136,7,pretoria-weather
2014-08-28,27,11,0.0,8.7,5,15,07:49 AM,08:25 PM,06:24 AM,05:54 PM,-4,18,18,18,28,0,24,0.0,1012,27,10,208,16,pretoria-weather
2014-08-29,15,6,0.0,8.7,4,22,08:25 AM,09:17 PM,06:23 AM,05:54 PM,-8,8,10,8,31,2,30,0.0,1021,15,10,204,19,pretoria-weather
2014-08-30,19,4,0.0,8.7,4,30,09:03 AM,10:11 PM,06:22 AM,05:54 PM,-6,10,11,10,14,0,31,0.0,1026,19,10,111,7,pretoria-weather
2014-08-31,20,6,0.0,8.7,4,33,09:44 AM,11:06 PM,06:21 AM,05:55 PM,-7,12,13,12,17,0,25,0.0,1026,20,10,78,8,pretoria-weather
2014-09-01,23,8,0.0,8.7,4,46,10:28 AM,No moonset,06:20 AM,05:55 PM,-3,15,15,15,13,0,28,0.0,1026,23,10,183,5,pretoria-weather
2014-09-02,24,9,0.0,8.7,5,53,11:17 AM,12:02 AM,06:19 AM,05:56 PM,-3,15,16,15,15,0,28,0.0,1025,24,10,105,7,pretoria-weather
2014-09-03,24,10,0.0,8.7,5,61,12:11 PM,12:59 AM,06:18 AM,05:56 PM,-2,15,16,15,13,0,31,0.0,1025,24,10,96,6,pretoria-weather
2014-09-04,23,10,0.0,8.7,5,68,01:10 PM,01:56 AM,06:16 AM,05:56 PM,-4,16,16,16,14,0,28,0.0,1025,23,10,66,7,pretoria-weather
2014-09-05,24,10,0.0,8.7,5,76,02:12 PM,02:51 AM,06:15 AM,05:57 PM,-1,16,16,16,11,0,31,0.0,1025,24,10,215,5,pretoria-weather
2014-09-06,25,10,0.0,8.7,5,84,03:17 PM,03:45 AM,06:14 AM,05:57 PM,-4,18,17,18,14,0,24,0.0,1022,25,10,243,7,pretoria-weather
2014-09-07,31,12,0.0,8.7,6,91,04:22 PM,04:35 AM,06:13 AM,05:58 PM,-3,21,20,21,13,0,20,0.0,1022,31,10,213,6,pretoria-weather
2014-09-08,31,14,0.0,8.7,6,99,05:29 PM,05:24 AM,06:12 AM,05:58 PM,-4,22,21,22,13,0,19,0.0,1022,31,10,210,6,pretoria-weather
2014-09-09,29,14,0.0,8.7,6,100,06:34 PM,06:09 AM,06:11 AM,05:58 PM,1,21,21,21,15,0,27,0.0,1021,29,10,225,7,pretoria-weather
2014-09-10,29,14,0.0,8.7,6,86,07:39 PM,06:55 AM,06:10 AM,05:59 PM,3,22,21,22,12,0,31,0.0,1017,29,10,245,7,pretoria-weather
2014-09-11,31,15,0.0,8.7,6,79,08:41 PM,07:40 AM,06:09 AM,05:59 PM,2,22,22,22,14,0,27,0.0,1017,31,10,161,6,pretoria-weather
2014-09-12,32,15,0.0,8.7,6,71,09:42 PM,08:24 AM,06:08 AM,05:59 PM,2,22,22,23,15,1,28,0.0,1017,32,10,221,8,pretoria-weather
2014-09-13,29,16,0.0,11.6,6,64,10:41 PM,09:11 AM,06:07 AM,06:00 PM,3,22,21,22,20,16,38,0.0,1019,29,10,135,10,pretoria-weather
2014-09-14,30,16,0.0,11.6,6,56,11:37 PM,09:58 AM,06:06 AM,06:00 PM,5,22,22,23,17,0,36,0.0,1020,30,10,62,8,pretoria-weather
2014-09-15,30,15,0.0,11.6,6,48,No moonrise,10:46 AM,06:05 AM,06:01 PM,-1,21,21,22,16,0,23,0.0,1019,30,10,91,7,pretoria-weather
2014-09-16,30,15,0.0,11.6,6,41,12:29 AM,11:36 AM,06:04 AM,06:01 PM,0,22,22,22,17,0,24,0.0,1018,30,10,57,8,pretoria-weather
2014-09-17,30,15,0.0,11.6,6,33,01:18 AM,12:26 PM,06:03 AM,06:01 PM,0,22,22,23,16,0,24,0.0,1014,30,10,175,8,pretoria-weather
2014-09-18,32,16,0.0,11.6,6,26,02:04 AM,01:17 PM,06:02 AM,06:02 PM,1,23,23,24,26,3,25,0.0,1012,32,10,201,14,pretoria-weather
2014-09-19,27,14,0.0,12.0,5,18,02:46 AM,02:07 PM,06:00 AM,06:02 PM,-7,19,19,19,23,1,20,0.0,1017,27,10,186,12,pretoria-weather
2014-09-20,25,13,0.0,12.4,4,11,03:26 AM,02:58 PM,05:59 AM,06:02 PM,5,18,18,18,27,28,46,3.3,1021,25,10,63,13,pretoria-weather
2014-09-21,24,12,0.0,12.5,5,3,04:03 AM,03:49 PM,05:58 AM,06:03 PM,8,17,18,17,16,10,55,0.0,1023,24,10,71,7,pretoria-weather
2014-09-22,25,13,0.0,12.5,5,0,04:39 AM,04:39 PM,05:57 AM,06:03 PM,7,19,19,19,17,7,48,0.0,1022,25,10,55,8,pretoria-weather
2014-09-23,27,14,0.0,12.5,6,0,05:15 AM,05:30 PM,05:56 AM,06:04 PM,5,20,20,20,17,5,40,0.0,1021,27,10,46,8,pretoria-weather
2014-09-24,27,15,0.0,12.5,6,0,05:50 AM,06:21 PM,05:55 AM,06:04 PM,-1,21,20,21,19,9,26,0.0,1020,27,10,121,9,pretoria-weather
2014-09-25,28,14,0.0,12.5,6,4,06:26 AM,07:13 PM,05:54 AM,06:04 PM,4,22,21,22,16,3,33,0.0,1017,28,10,227,7,pretoria-weather
2014-09-26,31,17,0.0,12.5,6,12,07:04 AM,08:07 PM,05:53 AM,06:05 PM,4,23,23,24,15,0,29,0.0,1015,31,10,243,7,pretoria-weather
2014-09-27,32,18,0.0,12.5,6,19,07:44 AM,09:02 PM,05:52 AM,06:05 PM,4,24,24,25,18,1,29,0.0,1013,32,10,180,9,pretoria-weather
2014-09-28,30,18,0.0,12.6,5,27,08:27 AM,09:57 PM,05:51 AM,06:06 PM,7,23,23,23,36,25,38,0.4,1013,30,10,60,22,pretoria-weather
2014-09-29,27,16,0.0,12.6,6,34,09:15 AM,10:53 PM,05:50 AM,06:06 PM,12,20,21,20,25,30,64,3.4,1014,27,10,129,13,pretoria-weather
2014-09-30,27,14,0.0,12.6,5,42,10:06 AM,11:49 PM,05:49 AM,06:06 PM,3,20,20,20,28,17,44,0.0,1014,27,10,230,16,pretoria-weather
2014-10-01,27,11,0.0,12.6,5,48,11:01 AM,No moonset,05:47 AM,06:07 PM,-1,18,18,18,19,0,27,0.0,1018,27,10,120,9,pretoria-weather
2014-10-02,25,13,0.0,12.6,5,55,12:00 PM,12:43 AM,05:46 AM,06:07 PM,3,19,19,19,23,2,35,0.0,1018,25,10,146,11,pretoria-weather
2014-10-03,24,12,0.0,12.6,5,62,01:02 PM,01:36 AM,05:45 AM,06:08 PM,4,18,18,18,21,9,43,0.2,1017,24,10,131,10,pretoria-weather
2014-10-04,24,13,0.0,12.6,5,69,02:05 PM,02:25 AM,05:44 AM,06:08 PM,6,18,18,18,19,8,49,0.0,1022,24,10,102,10,pretoria-weather
2014-10-05,25,13,0.0,12.7,5,77,03:09 PM,03:13 AM,05:43 AM,06:09 PM,4,19,19,19,17,6,40,0.0,1023,25,10,85,8,pretoria-weather
2014-10-06,27,14,0.0,12.7,6,84,04:13 PM,03:59 AM,05:42 AM,06:09 PM,4,20,20,20,14,3,36,0.0,1022,27,10,65,6,pretoria-weather
2014-10-07,27,14,0.0,10.6,5,91,05:17 PM,04:43 AM,05:41 AM,06:10 PM,1,21,20,21,16,41,29,0.0,1016,27,10,249,9,pretoria-weather
2014-10-08,31,15,0.0,12.7,6,99,06:21 PM,05:28 AM,05:40 AM,06:10 PM,-1,23,23,24,18,0,21,0.0,1010,31,10,250,10,pretoria-weather
2014-10-09,33,17,0.0,12.7,7,100,07:24 PM,06:13 AM,05:39 AM,06:10 PM,2,25,25,26,20,14,22,0.2,1008,33,10,242,11,pretoria-weather
2014-10-10,30,18,0.0,12.7,5,87,08:24 PM,06:59 AM,05:38 AM,06:11 PM,10,24,24,24,33,38,42,3.3,1015,30,9,84,19,pretoria-weather
2014-10-11,25,16,0.0,10.6,5,80,09:23 PM,07:47 AM,05:37 AM,06:11 PM,12,20,21,20,26,52,58,2.1,1020,25,10,47,15,pretoria-weather
2014-10-12,30,16,0.0,12.8,6,72,10:18 PM,08:36 AM,05:36 AM,06:12 PM,13,23,23,23,16,7,53,0.0,1017,30,10,169,8,pretoria-weather
2014-10-13,34,20,0.0,12.8,7,65,11:10 PM,09:27 AM,05:35 AM,06:12 PM,5,26,26,26,21,3,29,0.0,1014,34,10,220,11,pretoria-weather
2014-10-14,30,18,0.0,12.8,6,58,11:58 PM,10:18 AM,05:34 AM,06:13 PM,8,24,24,24,21,6,38,0.0,1015,30,10,171,10,pretoria-weather
2014-10-15,27,18,0.0,9.3,5,51,No moonrise,11:09 AM,05:33 AM,06:13 PM,13,21,22,21,19,46,62,6.8,1012,27,8,232,9,pretoria-weather
2014-10-16,27,16,0.0,12.8,5,43,12:42 AM,12:00 PM,05:32 AM,06:14 PM,6,21,21,21,31,8,47,0.1,1006,27,10,226,18,pretoria-weather
2014-10-17,24,13,0.0,12.8,5,36,01:24 AM,12:51 PM,05:31 AM,06:14 PM,3,18,18,18,24,5,38,0.0,1013,24,10,147,13,pretoria-weather
2014-10-18,25,12,0.0,12.9,5,29,02:02 AM,01:42 PM,05:30 AM,06:15 PM,2,18,18,18,17,2,34,0.0,1017,25,10,207,9,pretoria-weather
2014-10-19,28,14,0.0,12.9,6,21,02:38 AM,02:32 PM,05:29 AM,06:16 PM,3,21,20,21,20,1,31,0.0,1015,28,10,212,10,pretoria-weather
2014-10-20,30,16,0.0,12.9,6,14,03:14 AM,03:23 PM,05:29 AM,06:16 PM,3,22,22,23,18,0,28,0.0,1015,30,10,173,9,pretoria-weather
2014-10-21,30,16,0.0,12.9,6,7,03:49 AM,04:14 PM,05:28 AM,06:17 PM,7,22,22,23,24,4,41,0.0,1017,30,10,160,12,pretoria-weather
2014-10-22,30,16,0.0,12.9,6,0,04:25 AM,05:06 PM,05:27 AM,06:17 PM,10,22,22,22,24,10,49,0.3,1018,30,10,150,12,pretoria-weather
2014-10-23,29,15,0.0,12.9,5,0,05:02 AM,06:00 PM,05:26 AM,06:18 PM,11,21,22,21,25,25,54,2.1,1015,29,10,130,14,pretoria-weather
2014-10-24,32,18,0.0,12.9,6,0,05:42 AM,06:55 PM,05:25 AM,06:18 PM,10,24,24,25,16,11,42,0.1,1012,32,10,200,9,pretoria-weather
2014-10-25,30,19,0.0,13.0,5,7,06:25 AM,07:52 PM,05:24 AM,06:19 PM,12,23,23,23,25,28,53,7.1,1014,30,10,65,13,pretoria-weather
2014-10-26,24,15,0.0,13.0,4,15,07:12 AM,08:49 PM,05:23 AM,06:20 PM,11,19,19,19,27,45,57,6.6,1020,24,10,93,16,pretoria-weather
2014-10-27,24,13,0.0,13.0,5,22,08:03 AM,09:46 PM,05:23 AM,06:20 PM,9,18,19,18,24,13,54,0.0,1021,24,10,60,11,pretoria-weather
2014-10-28,26,14,0.0,13.0,6,29,08:57 AM,10:40 PM,05:22 AM,06:21 PM,9,20,21,20,15,8,50,0.0,1017,26,10,155,7,pretoria-weather
2014-10-29,29,17,0.0,13.0,6,36,09:55 AM,11:33 PM,05:21 AM,06:21 PM,8,23,23,23,13,6,39,0.0,1015,29,10,250,7,pretoria-weather
2014-10-30,32,19,0.0,13.0,7,44,10:55 AM,No moonset,05:20 AM,06:22 PM,7,25,25,26,14,4,32,0.0,1012,32,10,214,7,pretoria-weather
2014-10-31,33,21,0.0,13.0,7,48,11:56 AM,12:22 AM,05:20 AM,06:23 PM,8,26,26,26,23,6,36,0.0,1013,33,10,167,11,pretoria-weather
2014-11-01,29,19,0.0,13.0,5,60,12:58 PM,01:09 AM,05:19 AM,06:23 PM,12,24,24,23,31,18,51,1.0,1014,29,10,54,18,pretoria-weather
2014-11-02,26,17,0.0,13.1,5,68,02:00 PM,01:54 AM,05:18 AM,06:24 PM,11,22,22,22,20,24,53,1.0,1016,26,10,108,11,pretoria-weather
2014-11-03,28,18,0.0,9.4,5,76,03:02 PM,02:37 AM,05:17 AM,06:25 PM,15,22,23,22,22,74,58,19.0,1017,28,9,156,12,pretoria-weather
2014-11-04,27,17,0.0,12.0,5,83,04:03 PM,03:20 AM,05:17 AM,06:25 PM,12,21,22,21,27,39,55,5.8,1016,27,9,183,14,pretoria-weather
2014-11-05,29,15,0.0,13.1,6,91,05:05 PM,04:04 AM,05:16 AM,06:26 PM,4,22,21,22,16,0,30,0.0,1019,29,10,169,8,pretoria-weather
2014-11-06,27,16,0.0,13.1,6,98,06:07 PM,04:48 AM,05:16 AM,06:27 PM,12,21,22,21,20,17,52,0.0,1020,27,10,202,11,pretoria-weather
2014-11-07,29,18,0.0,13.1,6,100,07:07 PM,05:36 AM,05:15 AM,06:27 PM,12,23,23,23,15,20,52,0.0,1018,29,10,220,7,pretoria-weather
2014-11-08,29,17,0.0,13.1,6,87,08:04 PM,06:24 AM,05:14 AM,06:28 PM,13,23,23,23,21,25,56,2.3,1015,29,10,165,10,pretoria-weather
2014-11-09,30,18,0.0,13.2,6,79,08:59 PM,07:15 AM,05:14 AM,06:29 PM,13,25,25,24,17,26,50,0.7,1013,30,10,155,9,pretoria-weather
2014-11-10,25,20,0.0,10.7,5,72,09:50 PM,08:06 AM,05:13 AM,06:29 PM,14,24,24,23,19,49,49,10.4,1013,25,10,122,9,pretoria-weather
2014-11-11,22,19,0.0,8.2,5,64,10:36 PM,08:59 AM,05:13 AM,06:30 PM,16,20,21,20,21,79,72,16.3,1017,22,9,81,13,pretoria-weather
2014-11-12,23,17,0.0,9.5,4,57,11:19 PM,09:51 AM,05:12 AM,06:31 PM,16,19,20,19,19,65,79,8.3,1014,23,9,141,11,pretoria-weather
2014-11-13,27,17,0.0,13.2,5,49,11:59 PM,10:42 AM,05:12 AM,06:31 PM,14,22,23,22,15,28,61,0.1,1012,27,10,259,9,pretoria-weather
2014-11-14,31,18,0.0,13.2,6,41,No moonrise,11:34 AM,05:11 AM,06:32 PM,13,25,25,24,17,8,48,0.0,1013,31,10,185,10,pretoria-weather
2014-11-15,27,18,0.0,13.2,5,34,12:36 AM,12:24 PM,05:11 AM,06:33 PM,16,23,23,23,21,23,63,1.5,1014,27,9,252,10,pretoria-weather
2014-11-16,27,15,0.0,12.0,4,26,01:12 AM,01:14 PM,05:11 AM,06:34 PM,8,20,20,20,20,44,46,5.0,1015,27,10,182,10,pretoria-weather
2014-11-17,19,13,0.0,9.5,4,19,01:47 AM,02:05 PM,05:10 AM,06:34 PM,12,16,16,16,22,63,67,27.8,1020,19,10,64,9,pretoria-weather
2014-11-18,19,12,0.0,13.3,5,11,02:22 AM,02:56 PM,05:10 AM,06:35 PM,9,16,16,16,13,25,61,0.0,1021,19,10,162,5,pretoria-weather
2014-11-19,24,12,0.0,13.3,5,4,02:59 AM,03:49 PM,05:10 AM,06:36 PM,8,18,18,18,15,10,50,0.0,1016,24,10,291,8,pretoria-weather
2014-11-20,27,15,0.0,13.3,6,0,03:38 AM,04:44 PM,05:09 AM,06:37 PM,8,21,21,21,16,4,43,0.0,1012,27,10,295,9,pretoria-weather
2014-11-21,29,16,0.0,13.3,5,0,04:19 AM,05:41 PM,05:09 AM,06:37 PM,8,23,23,23,16,31,37,0.2,1014,29,10,177,7,pretoria-weather
2014-11-22,30,18,0.0,13.3,6,0,05:05 AM,06:39 PM,05:09 AM,06:38 PM,13,24,24,23,22,9,49,0.0,1016,30,10,169,11,pretoria-weather
2014-11-23,23,17,0.0,10.8,5,4,05:55 AM,07:37 PM,05:09 AM,06:39 PM,14,20,21,20,18,41,64,5.9,1017,23,10,204,9,pretoria-weather
2014-11-24,29,14,0.0,13.3,5,11,06:49 AM,08:34 PM,05:08 AM,06:40 PM,12,22,22,22,16,10,54,1.6,1015,29,10,151,10,pretoria-weather
2014-11-25,30,17,0.0,13.3,5,19,07:48 AM,09:29 PM,05:08 AM,06:40 PM,12,24,24,24,21,8,46,0.5,1014,30,10,156,11,pretoria-weather
2014-11-26,30,17,0.0,13.3,6,26,08:48 AM,10:20 PM,05:08 AM,06:41 PM,14,24,24,23,23,21,56,3.7,1013,30,10,142,11,pretoria-weather
2014-11-27,23,16,0.0,12.0,4,34,09:50 AM,11:09 PM,05:08 AM,06:42 PM,14,19,20,19,23,50,69,5.2,1013,23,10,213,15,pretoria-weather
2014-11-28,29,15,0.0,13.4,6,41,10:52 AM,11:54 PM,05:08 AM,06:43 PM,11,22,22,22,15,9,48,0.0,1013,29,10,216,8,pretoria-weather
2014-11-29,29,18,0.0,12.0,5,49,11:54 AM,No moonset,05:08 AM,06:43 PM,12,23,23,23,19,32,48,16.3,1015,29,10,193,11,pretoria-weather
2014-11-30,26,17,0.0,13.3,5,56,12:54 PM,12:36 AM,05:08 AM,06:44 PM,15,21,21,21,18,40,69,11.4,1018,26,10,169,8,pretoria-weather
2014-12-01,27,16,0.0,13.4,5,62,01:54 PM,01:19 AM,05:08 AM,06:45 PM,12,21,22,21,13,10,51,0.1,1016,27,10,195,6,pretoria-weather
2014-12-02,27,16,0.0,13.4,6,69,02:54 PM,02:00 AM,05:08 AM,06:46 PM,12,22,22,22,14,8,50,0.0,1014,27,10,215,7,pretoria-weather
2014-12-03,29,16,0.0,13.4,6,76,03:54 PM,02:43 AM,05:08 AM,06:46 PM,11,22,22,22,15,6,47,0.0,1014,29,10,229,7,pretoria-weather
2014-12-04,31,17,0.0,13.4,6,84,04:53 PM,03:28 AM,05:08 AM,06:47 PM,9,23,23,23,14,3,37,0.0,1014,31,10,217,7,pretoria-weather
2014-12-05,33,18,0.0,13.4,7,91,05:51 PM,04:14 AM,05:08 AM,06:48 PM,8,25,25,25,18,12,33,0.0,1014,33,10,225,9,pretoria-weather
2014-12-06,28,18,0.0,13.4,6,98,06:47 PM,05:04 AM,05:08 AM,06:49 PM,13,23,23,23,21,21,56,1.9,1017,28,10,182,12,pretoria-weather
2014-12-07,30,16,0.0,13.3,5,100,07:40 PM,05:55 AM,05:08 AM,06:49 PM,14,23,23,22,16,28,61,16.2,1016,30,10,124,8,pretoria-weather
2014-12-08,27,16,0.0,12.1,5,87,08:28 PM,06:47 AM,05:08 AM,06:50 PM,16,21,21,21,15,53,69,15.7,1014,27,10,227,8,pretoria-weather
2014-12-09,22,17,0.0,10.8,4,80,09:14 PM,07:40 AM,05:09 AM,06:51 PM,16,19,20,19,15,55,78,24.6,1014,22,9,96,7,pretoria-weather
2014-12-10,26,16,0.0,13.3,5,73,09:55 PM,08:32 AM,05:09 AM,06:51 PM,16,22,23,22,13,42,67,2.5,1013,26,10,171,6,pretoria-weather
2014-12-11,29,18,0.0,13.4,6,66,10:33 PM,09:24 AM,05:09 AM,06:52 PM,16,24,24,23,20,31,64,0.6,1014,29,10,129,10,pretoria-weather
2014-12-12,25,19,0.0,10.8,5,58,11:10 PM,10:15 AM,05:09 AM,06:53 PM,16,22,23,22,10,43,62,20.4,1013,25,10,214,5,pretoria-weather
2014-12-13,29,17,0.0,13.3,5,51,11:45 PM,11:05 AM,05:10 AM,06:53 PM,15,24,24,23,16,30,56,4.9,1014,29,10,87,8,pretoria-weather
2014-12-14,26,18,0.0,13.3,5,44,No moonrise,11:55 AM,05:10 AM,06:54 PM,17,22,23,22,13,39,70,0.1,1014,26,10,166,7,pretoria-weather
2014-12-15,29,18,0.0,13.3,5,36,12:20 AM,12:46 PM,05:10 AM,06:54 PM,16,23,23,23,14,35,64,1.8,1012,29,10,179,8,pretoria-weather
2014-12-16,23,17,0.0,10.8,5,29,12:55 AM,01:37 PM,05:11 AM,06:55 PM,15,20,21,20,18,56,71,12.9,1013,23,10,110,11,pretoria-weather
2014-12-17,21,15,0.0,13.3,4,22,01:32 AM,02:30 PM,05:11 AM,06:56 PM,13,18,18,18,17,34,76,0.0,1016,21,10,86,10,pretoria-weather
2014-12-18,26,14,0.0,12.1,5,15,02:11 AM,03:26 PM,05:12 AM,06:56 PM,16,20,21,20,10,41,73,0.8,1013,26,8,236,5,pretoria-weather
2014-12-19,28,18,0.0,13.5,6,7,02:55 AM,04:23 PM,05:12 AM,06:57 PM,17,24,24,23,9,34,64,4.5,1012,28,10,103,5,pretoria-weather
2014-12-20,30,18,0.0,13.5,5,0,03:43 AM,05:22 PM,05:12 AM,06:57 PM,16,24,24,23,13,19,62,0.6,1013,30,10,254,7,pretoria-weather
2014-12-21,31,18,0.0,13.5,6,0,04:35 AM,06:20 PM,05:13 AM,06:58 PM,14,25,25,24,14,6,51,0.0,1012,31,10,282,8,pretoria-weather
2014-12-22,29,19,0.0,13.5,6,0,05:34 AM,07:18 PM,05:13 AM,06:58 PM,14,25,25,24,13,33,51,0.0,1013,29,10,224,7,pretoria-weather
2014-12-23,29,19,0.0,12.1,5,7,06:35 AM,08:13 PM,05:14 AM,06:59 PM,17,25,25,24,15,22,64,1.8,1014,29,10,240,6,pretoria-weather
2014-12-24,32,19,0.0,13.3,6,14,07:39 AM,09:04 PM,05:14 AM,06:59 PM,17,26,26,25,10,15,57,0.1,1013,32,10,217,4,pretoria-weather
2014-12-25,32,20,0.0,13.9,7,21,08:43 AM,09:52 PM,05:15 AM,07:00 PM,15,27,27,26,17,15,50,0.6,1012,32,10,171,8,pretoria-weather
2014-12-26,32,21,0.0,13.3,6,29,09:46 AM,10:37 PM,05:16 AM,07:00 PM,17,27,27,25,17,30,58,8.1,1009,32,10,151,9,pretoria-weather
2014-12-27,25,19,0.0,11.0,5,36,10:48 AM,11:20 PM,05:16 AM,07:01 PM,17,22,23,22,24,69,78,8.8,1011,25,9,54,12,pretoria-weather
2014-12-28,27,18,0.0,12.2,5,43,11:49 AM,No moonset,05:17 AM,07:01 PM,18,24,24,23,13,55,76,5.4,1010,27,8,156,6,pretoria-weather
2014-12-29,28,18,0.0,13.8,6,51,12:49 PM,12:02 AM,05:17 AM,07:01 PM,15,23,23,23,25,16,61,0.0,1012,28,10,113,14,pretoria-weather
2014-12-30,30,16,0.0,13.8,6,58,01:48 PM,12:43 AM,05:18 AM,07:02 PM,12,23,23,23,17,5,53,0.0,1012,30,10,72,8,pretoria-weather
2014-12-31,27,18,0.0,12.2,5,62,02:46 PM,01:27 AM,05:19 AM,07:02 PM,16,22,23,22,18,27,65,3.1,1011,27,10,89,8,pretoria-weather
2015-01-01,27,18,0.0,13.3,5,72,03:44 PM,02:11 AM,05:19 AM,07:02 PM,16,22,23,22,15,24,69,0.2,1012,27,10,93,6,pretoria-weather
2015-01-02,29,18,0.0,13.8,6,80,04:39 PM,02:59 AM,05:20 AM,07:02 PM,15,24,24,24,11,19,57,0.2,1011,29,10,162,5,pretoria-weather
2015-01-03,33,20,0.0,13.8,6,87,05:32 PM,03:48 AM,05:21 AM,07:03 PM,16,26,26,25,15,22,55,2.6,1011,33,10,182,7,pretoria-weather
2015-01-04,34,20,0.0,13.8,7,94,06:22 PM,04:39 AM,05:21 AM,07:03 PM,14,26,26,27,13,7,45,0.2,1011,34,10,212,6,pretoria-weather
