date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-03-16,29,17,0.0,11.6,6,2,07:12 AM,07:02 PM,06:45 AM,07:02 PM,14,22,22,22,30,16,66,0.0,1015,29,10,137,19,bellville-south-weather
2010-03-17,27,16,0.0,11.6,6,9,08:09 AM,07:31 PM,06:46 AM,07:01 PM,13,21,21,21,32,12,68,0.0,1017,27,10,133,20,bellville-south-weather
2010-03-18,32,16,0.0,11.6,6,16,09:08 AM,08:02 PM,06:47 AM,07:00 PM,11,23,23,23,23,2,53,0.0,1015,32,10,145,14,bellville-south-weather
2010-03-19,34,19,0.0,11.6,7,24,10:09 AM,08:38 PM,06:48 AM,06:58 PM,12,25,25,25,17,0,50,0.0,1013,34,10,151,9,bellville-south-weather
2010-03-20,28,16,0.0,11.6,6,31,11:11 AM,09:20 PM,06:48 AM,06:57 PM,14,21,21,21,16,2,66,0.0,1014,28,9,206,7,bellville-south-weather
2010-03-21,25,14,0.0,10.2,4,38,12:13 PM,10:09 PM,06:49 AM,06:56 PM,14,18,19,18,19,27,78,0.1,1016,25,7,239,11,bellville-south-weather
2010-03-22,27,14,0.0,11.6,6,46,01:13 PM,11:06 PM,06:50 AM,06:54 PM,14,20,21,20,25,31,73,0.0,1016,27,8,138,16,bellville-south-weather
2010-03-23,32,18,0.0,11.6,6,53,02:09 PM,No moonset,06:51 AM,06:53 PM,13,24,24,24,18,6,60,0.0,1010,32,10,136,9,bellville-south-weather
2010-03-24,24,16,0.0,8.8,4,60,02:59 PM,12:10 AM,06:51 AM,06:51 PM,14,20,20,20,26,41,75,0.3,1008,24,10,306,17,bellville-south-weather
2010-03-25,23,15,0.0,10.2,4,67,03:44 PM,01:19 AM,06:52 AM,06:50 PM,13,19,19,19,15,46,77,0.0,1014,23,9,226,8,bellville-south-weather
2010-03-26,22,14,0.0,11.6,5,75,04:23 PM,02:29 AM,06:53 AM,06:49 PM,12,18,18,18,24,32,74,0.5,1013,22,10,234,15,bellville-south-weather
2010-03-27,22,14,0.0,8.8,4,82,04:59 PM,03:41 AM,06:54 AM,06:47 PM,13,16,17,16,29,67,80,4.3,1017,22,9,304,17,bellville-south-weather
2010-03-28,24,13,0.0,11.6,5,89,05:33 PM,04:51 AM,06:54 AM,06:46 PM,11,17,18,17,15,25,70,0.0,1018,24,8,250,9,bellville-south-weather
2010-03-29,26,11,0.0,11.6,5,96,06:06 PM,06:02 AM,06:55 AM,06:45 PM,11,17,17,17,19,7,71,0.0,1018,26,10,182,10,bellville-south-weather
2010-03-30,24,13,0.0,11.6,5,100,06:41 PM,07:12 AM,06:56 AM,06:43 PM,12,18,19,18,27,16,71,0.0,1021,24,10,148,17,bellville-south-weather
2010-03-31,27,16,0.0,10.2,5,100,07:18 PM,08:21 AM,06:57 AM,06:42 PM,12,21,21,21,19,26,66,0.0,1018,27,10,144,11,bellville-south-weather
2010-04-01,30,16,0.0,11.6,6,77,07:59 PM,09:30 AM,06:57 AM,06:40 PM,12,22,22,22,17,3,62,0.0,1016,30,10,155,9,bellville-south-weather
2010-04-02,29,14,0.0,11.6,6,70,08:45 PM,10:36 AM,06:58 AM,06:39 PM,10,20,20,20,14,6,57,0.0,1015,29,10,179,7,bellville-south-weather
2010-04-03,22,14,0.0,8.7,4,62,09:36 PM,11:39 AM,06:59 AM,06:38 PM,13,18,18,18,24,41,78,0.0,1016,22,8,161,13,bellville-south-weather
2010-04-04,19,14,0.0,11.4,5,55,10:30 PM,12:35 PM,07:00 AM,06:36 PM,9,16,16,16,32,46,73,0.0,1020,19,10,143,18,bellville-south-weather
2010-04-05,22,14,0.0,11.4,5,47,11:27 PM,01:24 PM,07:00 AM,06:35 PM,11,17,18,17,29,32,73,0.0,1019,22,10,132,18,bellville-south-weather
2010-04-06,23,12,0.0,11.3,5,40,No moonrise,02:06 PM,07:01 AM,06:34 PM,13,17,18,17,22,20,79,0.0,1017,23,9,170,12,bellville-south-weather
2010-04-07,24,11,0.0,11.3,5,32,12:24 AM,02:43 PM,07:02 AM,06:32 PM,12,16,17,16,14,13,81,0.0,1016,24,6,241,8,bellville-south-weather
2010-04-08,29,13,0.0,11.3,5,24,01:21 AM,03:15 PM,07:03 AM,06:31 PM,11,19,19,19,17,4,68,0.0,1012,29,9,209,9,bellville-south-weather
2010-04-09,18,11,0.0,7.1,4,17,02:17 AM,03:44 PM,07:04 AM,06:30 PM,13,15,15,15,28,65,85,5.3,1016,18,6,260,16,bellville-south-weather
2010-04-10,21,11,0.0,11.3,5,9,03:13 AM,04:11 PM,07:04 AM,06:29 PM,8,15,16,15,20,3,65,0.0,1021,21,10,143,11,bellville-south-weather
2010-04-11,28,11,0.0,11.2,5,2,04:08 AM,04:37 PM,07:05 AM,06:27 PM,7,19,19,19,14,0,47,0.0,1016,28,10,164,7,bellville-south-weather
2010-04-12,33,16,0.0,11.2,6,0,05:04 AM,05:04 PM,07:06 AM,06:26 PM,7,23,23,23,13,0,36,0.0,1015,33,10,171,7,bellville-south-weather
2010-04-13,31,16,0.0,11.2,6,0,06:01 AM,05:33 PM,07:07 AM,06:25 PM,7,22,22,22,17,7,41,0.0,1015,31,10,190,9,bellville-south-weather
2010-04-14,26,15,0.0,11.2,5,0,07:00 AM,06:03 PM,07:07 AM,06:24 PM,11,19,20,19,17,11,61,0.0,1015,26,10,248,10,bellville-south-weather
2010-04-15,20,15,0.0,10.1,4,5,08:00 AM,06:38 PM,07:08 AM,06:22 PM,13,17,17,17,31,54,80,0.0,1019,20,9,146,20,bellville-south-weather
2010-04-16,23,14,0.0,11.1,5,13,09:03 AM,07:20 PM,07:09 AM,06:21 PM,11,18,18,18,19,21,75,0.0,1017,23,9,138,12,bellville-south-weather
2010-04-17,20,11,0.0,11.1,4,21,10:06 AM,08:07 PM,07:10 AM,06:20 PM,12,16,16,16,17,36,84,0.0,1015,20,7,198,10,bellville-south-weather
2010-04-18,22,10,0.0,11.1,4,28,11:08 AM,09:02 PM,07:10 AM,06:19 PM,9,14,15,14,15,23,76,0.0,1014,22,8,173,8,bellville-south-weather
2010-04-19,15,10,0.0,5.5,3,36,12:05 PM,10:04 PM,07:11 AM,06:18 PM,11,12,12,12,16,60,92,13.0,1015,15,8,274,9,bellville-south-weather
2010-04-20,18,9,0.0,11.0,4,43,12:56 PM,11:10 PM,07:12 AM,06:16 PM,9,13,13,13,10,23,78,0.0,1022,18,9,260,6,bellville-south-weather
2010-04-21,19,9,0.0,10.1,3,51,01:42 PM,No moonset,07:13 AM,06:15 PM,8,13,13,13,22,29,75,1.3,1017,19,9,309,14,bellville-south-weather
2010-04-22,17,10,0.0,11.0,4,58,02:21 PM,12:19 AM,07:13 AM,06:14 PM,9,13,14,13,27,35,78,1.6,1022,17,10,168,16,bellville-south-weather
2010-04-23,20,9,0.0,11.0,4,66,02:57 PM,01:28 AM,07:14 AM,06:13 PM,5,12,13,12,25,5,62,0.0,1027,20,10,116,15,bellville-south-weather
2010-04-24,23,9,0.0,11.0,4,73,03:31 PM,02:36 AM,07:15 AM,06:12 PM,4,14,15,14,16,2,51,0.0,1025,23,10,118,8,bellville-south-weather
2010-04-25,26,10,0.0,11.0,5,81,04:03 PM,03:44 AM,07:16 AM,06:11 PM,1,16,16,16,15,4,31,0.0,1020,26,10,133,8,bellville-south-weather
2010-04-26,28,11,0.0,10.9,5,89,04:36 PM,04:52 AM,07:16 AM,06:10 PM,7,18,18,18,16,9,50,0.0,1016,28,10,209,9,bellville-south-weather
2010-04-27,25,12,0.0,10.9,5,96,05:12 PM,06:00 AM,07:17 AM,06:09 PM,11,18,18,18,15,5,70,0.0,1018,25,10,158,9,bellville-south-weather
2010-04-28,24,15,0.0,10.9,5,100,05:51 PM,07:09 AM,07:18 AM,06:08 PM,14,18,19,18,25,25,81,0.0,1020,24,9,156,16,bellville-south-weather
2010-04-29,25,17,0.0,10.9,5,89,06:35 PM,08:16 AM,07:19 AM,06:07 PM,15,20,20,20,21,14,79,0.0,1020,25,10,138,12,bellville-south-weather
2010-04-30,25,15,0.0,10.9,5,81,07:24 PM,09:21 AM,07:19 AM,06:06 PM,14,19,19,19,20,11,77,0.0,1018,25,10,141,13,bellville-south-weather
2010-05-01,25,16,0.0,10.9,5,78,08:18 PM,10:21 AM,07:20 AM,06:05 PM,13,19,20,19,22,7,73,0.0,1019,25,10,137,13,bellville-south-weather
2010-05-02,27,15,0.0,10.8,5,71,09:15 PM,11:14 AM,07:21 AM,06:04 PM,13,19,19,19,14,5,72,0.0,1016,27,10,144,7,bellville-south-weather
2010-05-03,22,13,0.0,10.8,5,64,10:13 PM,12:00 PM,07:22 AM,06:03 PM,12,16,17,16,17,19,75,0.0,1011,22,10,273,10,bellville-south-weather
2010-05-04,18,13,0.0,6.9,3,57,11:11 PM,12:39 PM,07:23 AM,06:02 PM,12,13,15,13,40,92,84,19.1,1008,18,8,323,26,bellville-south-weather
2010-05-05,18,13,0.0,6.9,4,49,No moonrise,01:14 PM,07:23 AM,06:01 PM,13,14,15,14,40,79,88,10.4,1011,18,9,318,26,bellville-south-weather
2010-05-06,16,10,0.0,6.9,3,42,12:08 AM,01:44 PM,07:24 AM,06:00 PM,11,13,14,13,42,83,86,13.3,1013,16,9,308,24,bellville-south-weather
2010-05-07,17,8,0.0,7.1,3,35,01:04 AM,02:12 PM,07:25 AM,05:59 PM,8,12,12,12,17,26,76,0.0,1020,17,10,270,10,bellville-south-weather
2010-05-08,23,6,0.0,8.7,4,27,01:59 AM,02:38 PM,07:26 AM,05:58 PM,6,14,15,14,24,19,55,0.0,1010,23,10,199,13,bellville-south-weather
2010-05-09,16,10,0.0,5.5,3,20,02:54 AM,03:05 PM,07:26 AM,05:57 PM,10,11,13,11,53,82,84,20.4,1009,16,8,318,31,bellville-south-weather
2010-05-10,14,10,0.0,3.9,3,13,03:50 AM,03:33 PM,07:27 AM,05:57 PM,10,9,12,9,43,88,87,18.3,1011,14,9,302,24,bellville-south-weather
2010-05-11,16,11,0.0,3.9,3,6,04:48 AM,04:02 PM,07:28 AM,05:56 PM,11,11,13,11,33,79,87,5.0,1015,16,9,318,19,bellville-south-weather
2010-05-12,21,13,0.0,8.7,4,0,05:48 AM,04:36 PM,07:29 AM,05:55 PM,10,15,16,15,33,35,68,0.1,1013,21,10,262,18,bellville-south-weather
2010-05-13,15,13,0.0,3.8,3,0,06:50 AM,05:15 PM,07:29 AM,05:54 PM,11,11,13,11,47,71,83,19.6,1010,15,8,333,27,bellville-south-weather
2010-05-14,15,8,0.0,3.8,3,1,07:55 AM,06:01 PM,07:30 AM,05:54 PM,11,12,13,12,32,60,89,17.6,1018,15,9,281,17,bellville-south-weather
2010-05-15,17,6,0.0,8.7,4,9,08:58 AM,06:55 PM,07:31 AM,05:53 PM,8,11,11,11,14,5,77,0.0,1025,17,10,136,7,bellville-south-weather
2010-05-16,23,8,0.0,7.1,4,16,09:58 AM,07:56 PM,07:31 AM,05:52 PM,9,16,16,16,12,23,58,0.0,1020,23,10,118,6,bellville-south-weather
2010-05-17,24,15,0.0,8.7,5,23,10:53 AM,09:03 PM,07:32 AM,05:52 PM,12,18,19,18,22,22,66,0.0,1017,24,10,261,12,bellville-south-weather
2010-05-18,20,12,0.0,8.7,5,31,11:41 AM,10:11 PM,07:33 AM,05:51 PM,11,15,15,15,14,24,77,0.0,1020,20,9,204,8,bellville-south-weather
2010-05-19,21,10,0.0,8.7,4,38,12:22 PM,11:21 PM,07:34 AM,05:50 PM,12,15,15,15,15,5,84,0.0,1022,21,8,150,8,bellville-south-weather
2010-05-20,24,11,0.0,8.7,5,45,12:58 PM,No moonset,07:34 AM,05:50 PM,11,17,17,17,13,11,62,0.0,1022,24,10,103,8,bellville-south-weather
2010-05-21,25,12,0.0,8.7,5,52,01:32 PM,12:28 AM,07:35 AM,05:49 PM,10,17,18,17,12,18,60,0.0,1022,25,10,141,7,bellville-south-weather
2010-05-22,27,12,0.0,8.7,5,60,02:04 PM,01:35 AM,07:36 AM,05:49 PM,7,18,18,18,19,3,43,0.0,1019,27,10,149,11,bellville-south-weather
2010-05-23,24,12,0.0,8.7,5,67,02:36 PM,02:41 AM,07:36 AM,05:48 PM,9,18,19,18,24,10,57,0.0,1014,24,10,253,13,bellville-south-weather
2010-05-24,16,11,0.0,5.4,3,74,03:10 PM,03:47 AM,07:37 AM,05:48 PM,11,12,13,12,18,53,89,0.0,1019,16,5,204,11,bellville-south-weather
2010-05-25,16,9,0.0,8.7,4,81,03:47 PM,04:54 AM,07:38 AM,05:47 PM,8,11,12,11,16,30,80,0.0,1019,16,10,168,10,bellville-south-weather
2010-05-26,18,9,0.0,3.8,3,89,04:27 PM,06:00 AM,07:38 AM,05:47 PM,9,12,12,12,13,77,79,0.0,1014,18,10,184,8,bellville-south-weather
2010-05-27,16,8,0.0,8.7,3,96,05:14 PM,07:06 AM,07:39 AM,05:46 PM,7,9,11,9,37,65,72,21.7,1008,16,9,287,22,bellville-south-weather
2010-05-28,12,7,0.0,5.4,2,100,06:06 PM,08:07 AM,07:40 AM,05:46 PM,6,8,9,8,16,52,81,7.8,1022,12,9,244,8,bellville-south-weather
2010-05-29,16,5,0.0,8.7,3,89,07:02 PM,09:04 AM,07:40 AM,05:46 PM,5,9,10,9,17,3,74,0.0,1027,16,10,107,10,bellville-south-weather
2010-05-30,19,7,0.0,8.7,4,82,08:00 PM,09:53 AM,07:41 AM,05:45 PM,4,11,12,11,18,4,53,0.0,1026,19,10,126,10,bellville-south-weather
2010-05-31,21,9,0.0,8.7,3,78,08:59 PM,10:35 AM,07:42 AM,05:45 PM,5,13,14,13,19,21,46,0.0,1024,21,10,110,10,bellville-south-weather
2010-06-01,26,12,0.0,8.7,5,63,09:57 PM,11:12 AM,07:42 AM,05:45 PM,8,17,18,17,16,16,46,0.0,1022,26,10,103,8,bellville-south-weather
2010-06-02,26,13,0.0,8.7,5,55,10:53 PM,11:44 AM,07:43 AM,05:44 PM,9,18,19,18,18,11,46,0.0,1021,26,10,83,10,bellville-south-weather
2010-06-03,18,13,0.0,8.7,4,48,11:49 PM,12:12 PM,07:43 AM,05:44 PM,11,15,16,15,26,48,72,1.7,1019,18,8,296,16,bellville-south-weather
2010-06-04,15,12,0.0,3.8,3,40,No moonrise,12:39 PM,07:44 AM,05:44 PM,13,14,14,14,21,81,92,4.5,1022,15,6,306,13,bellville-south-weather
2010-06-05,19,11,0.0,8.7,4,32,12:43 AM,01:06 PM,07:44 AM,05:44 PM,10,13,14,13,12,9,79,0.0,1022,19,7,187,7,bellville-south-weather
2010-06-06,17,11,0.0,7.0,3,25,01:39 AM,01:32 PM,07:45 AM,05:44 PM,9,11,13,11,30,25,76,0.4,1017,17,10,304,18,bellville-south-weather
2010-06-07,16,10,0.0,5.4,3,17,02:35 AM,02:01 PM,07:45 AM,05:43 PM,10,10,12,10,29,64,88,8.2,1015,16,8,290,18,bellville-south-weather
2010-06-08,12,8,0.0,5.4,3,10,03:34 AM,02:32 PM,07:46 AM,05:43 PM,8,9,10,9,24,70,89,18.8,1022,12,9,267,13,bellville-south-weather
2010-06-09,14,6,0.0,8.7,3,2,04:34 AM,03:09 PM,07:46 AM,05:43 PM,6,8,10,8,22,31,82,0.0,1031,14,10,131,13,bellville-south-weather
2010-06-10,17,5,0.0,8.7,3,0,05:38 AM,03:52 PM,07:47 AM,05:43 PM,5,8,10,8,20,2,70,0.0,1029,17,10,91,12,bellville-south-weather
2010-06-11,17,6,0.0,8.7,4,0,06:42 AM,04:42 PM,07:47 AM,05:43 PM,5,9,10,9,13,1,70,0.0,1022,17,10,177,8,bellville-south-weather
2010-06-12,14,6,0.0,8.7,3,0,07:45 AM,05:42 PM,07:48 AM,05:43 PM,5,7,9,7,23,28,74,0.5,1018,14,10,332,13,bellville-south-weather
2010-06-13,12,8,0.0,3.7,3,5,08:43 AM,06:48 PM,07:48 AM,05:43 PM,9,8,10,8,33,73,89,23.5,1016,12,8,302,18,bellville-south-weather
2010-06-14,11,4,0.0,5.4,2,13,09:35 AM,07:58 PM,07:48 AM,05:43 PM,7,5,8,5,38,77,93,43.4,1016,11,7,244,20,bellville-south-weather
2010-06-15,11,4,0.0,7.0,2,20,10:20 AM,09:10 PM,07:49 AM,05:43 PM,4,6,7,6,14,42,85,0.0,1031,11,9,267,8,bellville-south-weather
2010-06-16,13,5,0.0,7.0,2,28,10:59 AM,10:19 PM,07:49 AM,05:43 PM,6,8,9,8,12,50,85,0.8,1034,13,9,204,8,bellville-south-weather
2010-06-17,16,5,0.0,8.7,3,35,11:34 AM,11:28 PM,07:49 AM,05:44 PM,3,7,9,7,16,8,66,0.0,1032,16,10,73,9,bellville-south-weather
2010-06-18,18,5,0.0,8.7,4,43,12:06 PM,No moonset,07:50 AM,05:44 PM,-1,8,10,8,31,28,39,0.0,1022,18,10,39,16,bellville-south-weather
2010-06-19,17,8,0.0,8.7,4,50,12:38 PM,12:34 AM,07:50 AM,05:44 PM,4,10,12,10,27,4,63,0.0,1021,17,10,327,14,bellville-south-weather
2010-06-20,17,7,0.0,8.7,4,58,01:11 PM,01:40 AM,07:50 AM,05:44 PM,6,10,11,10,13,4,71,0.0,1022,17,10,158,8,bellville-south-weather
2010-06-21,14,7,0.0,5.4,3,65,01:47 PM,02:45 AM,07:51 AM,05:44 PM,8,9,10,9,17,37,85,3.4,1023,14,8,280,10,bellville-south-weather
2010-06-22,14,6,0.0,8.7,3,73,02:25 PM,03:51 AM,07:51 AM,05:44 PM,6,8,10,8,16,11,78,0.0,1026,14,9,103,9,bellville-south-weather
2010-06-23,19,7,0.0,8.7,4,80,03:09 PM,04:56 AM,07:51 AM,05:45 PM,3,10,12,10,19,17,48,0.0,1022,19,10,32,10,bellville-south-weather
2010-06-24,19,8,0.0,8.7,4,88,03:58 PM,05:58 AM,07:51 AM,05:45 PM,1,13,13,13,21,3,44,0.0,1022,19,10,204,11,bellville-south-weather
2010-06-25,20,7,0.0,8.7,4,96,04:52 PM,06:55 AM,07:51 AM,05:45 PM,4,11,12,11,14,0,53,0.0,1021,20,10,160,7,bellville-south-weather
2010-06-26,17,7,0.0,8.7,4,100,05:50 PM,07:47 AM,07:51 AM,05:46 PM,8,10,11,10,29,14,79,0.0,1023,17,9,118,18,bellville-south-weather
2010-06-27,21,11,0.0,8.7,5,89,06:48 PM,08:31 AM,07:51 AM,05:46 PM,9,14,15,14,27,0,60,0.0,1020,21,10,74,15,bellville-south-weather
2010-06-28,21,9,0.0,8.7,4,82,07:47 PM,09:10 AM,07:52 AM,05:46 PM,5,13,14,13,32,1,47,0.0,1015,21,10,274,17,bellville-south-weather
2010-06-29,14,8,0.0,3.7,3,74,08:43 PM,09:44 AM,07:52 AM,05:47 PM,10,9,11,9,41,69,88,10.3,1018,14,7,316,23,bellville-south-weather
2010-06-30,13,6,0.0,8.7,3,67,09:40 PM,10:13 AM,07:52 AM,05:47 PM,5,7,9,7,19,4,75,0.0,1028,13,10,229,11,bellville-south-weather
2010-07-01,19,6,0.0,8.7,4,64,10:34 PM,10:41 AM,07:52 AM,05:47 PM,5,9,11,9,18,9,62,0.0,1024,19,10,131,9,bellville-south-weather
2010-07-02,23,8,0.0,8.7,4,57,11:29 PM,11:07 AM,07:52 AM,05:48 PM,7,14,15,14,21,1,53,0.0,1019,23,10,182,10,bellville-south-weather
2010-07-03,17,8,0.0,8.7,4,50,No moonrise,11:34 AM,07:51 AM,05:48 PM,7,12,13,12,21,5,64,0.0,1022,17,10,178,12,bellville-south-weather
2010-07-04,21,8,0.0,8.7,4,42,12:24 AM,12:00 PM,07:51 AM,05:49 PM,8,13,14,13,15,9,63,0.0,1020,21,10,97,9,bellville-south-weather
2010-07-05,22,13,0.0,8.7,5,35,01:21 AM,12:30 PM,07:51 AM,05:49 PM,10,17,17,17,23,19,61,0.0,1015,22,10,221,11,bellville-south-weather
2010-07-06,14,8,0.0,8.7,3,28,02:19 AM,01:04 PM,07:51 AM,05:50 PM,7,9,11,9,24,41,79,2.0,1025,14,9,237,14,bellville-south-weather
2010-07-07,14,4,0.0,7.0,2,21,03:21 AM,01:43 PM,07:51 AM,05:50 PM,2,6,8,6,21,46,65,0.0,1030,14,10,112,12,bellville-south-weather
2010-07-08,21,6,0.0,8.7,4,13,04:24 AM,02:29 PM,07:51 AM,05:51 PM,4,13,14,13,24,20,47,0.0,1020,21,10,180,12,bellville-south-weather
2010-07-09,18,9,0.0,8.7,4,6,05:27 AM,03:24 PM,07:51 AM,05:51 PM,8,13,14,13,29,13,68,0.0,1014,18,10,322,17,bellville-south-weather
2010-07-10,12,8,0.0,3.8,2,0,06:28 AM,04:27 PM,07:50 AM,05:52 PM,9,8,10,8,27,83,92,16.4,1014,12,7,249,15,bellville-south-weather
2010-07-11,12,5,0.0,5.4,2,0,07:23 AM,05:37 PM,07:50 AM,05:52 PM,5,6,8,6,20,32,86,1.2,1026,12,10,193,11,bellville-south-weather
2010-07-12,13,2,0.0,8.7,3,1,08:12 AM,06:50 PM,07:50 AM,05:53 PM,2,5,6,5,11,0,75,0.0,1030,13,10,262,7,bellville-south-weather
2010-07-13,15,2,0.0,8.7,3,8,08:55 AM,08:03 PM,07:49 AM,05:53 PM,0,6,8,6,22,0,56,0.0,1021,15,10,256,12,bellville-south-weather
2010-07-14,10,6,0.0,3.8,2,16,09:33 AM,09:14 PM,07:49 AM,05:54 PM,5,5,8,5,30,76,86,14.8,1015,10,9,284,17,bellville-south-weather
2010-07-15,11,5,0.0,7.1,2,23,10:07 AM,10:23 PM,07:49 AM,05:55 PM,6,7,8,7,17,52,88,4.8,1025,11,10,263,10,bellville-south-weather
2010-07-16,12,5,0.0,8.7,2,30,10:40 AM,11:31 PM,07:48 AM,05:55 PM,6,6,8,6,24,56,85,0.0,1025,12,9,332,15,bellville-south-weather
2010-07-17,16,6,0.0,8.7,3,37,11:13 AM,No moonset,07:48 AM,05:56 PM,5,9,10,9,12,9,75,0.0,1024,16,9,207,6,bellville-south-weather
2010-07-18,19,5,0.0,8.7,4,45,11:48 AM,12:38 AM,07:47 AM,05:56 PM,2,10,12,10,16,0,40,0.0,1023,19,10,112,9,bellville-south-weather
2010-07-19,22,8,0.0,8.7,4,52,12:26 PM,01:44 AM,07:47 AM,05:57 PM,3,12,13,12,18,0,48,0.0,1023,22,10,135,10,bellville-south-weather
2010-07-20,21,6,0.0,8.7,4,59,01:08 PM,02:49 AM,07:46 AM,05:58 PM,4,11,12,11,13,0,50,0.0,1024,21,10,97,7,bellville-south-weather
2010-07-21,24,8,0.0,8.7,4,66,01:55 PM,03:52 AM,07:46 AM,05:58 PM,3,13,14,13,18,0,36,0.0,1020,24,10,37,10,bellville-south-weather
2010-07-22,21,10,0.0,8.7,4,74,02:46 PM,04:50 AM,07:45 AM,05:59 PM,4,13,14,13,35,13,49,0.0,1016,21,10,219,19,bellville-south-weather
2010-07-23,15,8,0.0,8.4,3,81,03:42 PM,05:43 AM,07:45 AM,06:00 PM,11,11,12,11,19,61,89,4.1,1024,15,8,232,11,bellville-south-weather
2010-07-24,15,5,0.0,10.6,3,88,04:40 PM,06:29 AM,07:44 AM,06:00 PM,7,9,10,9,17,16,83,0.0,1026,15,7,163,9,bellville-south-weather
2010-07-25,16,3,0.0,10.6,3,96,05:38 PM,07:09 AM,07:43 AM,06:01 PM,4,8,8,8,11,0,75,0.0,1024,16,10,105,5,bellville-south-weather
2010-07-26,18,5,0.0,10.6,4,100,06:35 PM,07:45 AM,07:43 AM,06:02 PM,6,10,10,10,14,0,73,0.0,1021,18,10,146,7,bellville-south-weather
2010-07-27,16,7,0.0,10.6,4,90,07:32 PM,08:15 AM,07:42 AM,06:02 PM,8,9,10,9,23,19,87,0.0,1026,16,9,126,13,bellville-south-weather
2010-07-28,17,8,0.0,10.6,4,83,08:27 PM,08:44 AM,07:41 AM,06:03 PM,9,10,12,10,29,18,87,0.0,1027,17,10,124,16,bellville-south-weather
2010-07-29,19,8,0.0,10.6,4,75,09:22 PM,09:10 AM,07:41 AM,06:04 PM,9,11,13,11,23,4,79,0.0,1024,19,10,106,12,bellville-south-weather
2010-07-30,26,8,0.0,10.6,5,68,10:16 PM,09:37 AM,07:40 AM,06:04 PM,9,16,17,16,16,12,58,0.0,1015,26,10,159,9,bellville-south-weather
2010-07-31,17,7,0.0,10.7,4,64,11:12 PM,10:03 AM,07:39 AM,06:05 PM,8,11,12,11,26,5,74,0.0,1016,17,9,272,13,bellville-south-weather
2010-08-01,23,5,0.0,10.7,4,54,No moonrise,10:31 AM,07:38 AM,06:06 PM,7,12,12,12,12,0,70,0.0,1019,23,10,155,6,bellville-south-weather
2010-08-02,23,7,0.0,10.7,4,46,12:08 AM,11:02 AM,07:37 AM,06:06 PM,9,13,14,13,9,3,74,0.0,1022,23,10,126,4,bellville-south-weather
2010-08-03,25,9,0.0,10.7,5,39,01:08 AM,11:38 AM,07:37 AM,06:07 PM,10,15,15,15,10,0,71,0.0,1022,25,10,117,5,bellville-south-weather
2010-08-04,26,9,0.0,10.7,5,32,02:08 AM,12:19 PM,07:36 AM,06:08 PM,8,16,16,16,12,0,60,0.0,1017,26,10,112,7,bellville-south-weather
2010-08-05,22,10,0.0,10.7,4,24,03:10 AM,01:09 PM,07:35 AM,06:08 PM,9,14,14,14,10,20,69,0.0,1019,22,10,123,5,bellville-south-weather
2010-08-06,25,10,0.0,10.8,5,17,04:11 AM,02:07 PM,07:34 AM,06:09 PM,11,16,17,16,13,2,70,0.0,1018,25,10,192,7,bellville-south-weather
2010-08-07,17,7,0.0,10.0,3,10,05:08 AM,03:13 PM,07:33 AM,06:10 PM,10,11,12,11,15,30,86,0.0,1018,17,6,271,9,bellville-south-weather
2010-08-08,12,5,0.0,6.9,2,3,06:00 AM,04:24 PM,07:32 AM,06:11 PM,7,7,9,7,27,81,92,13.7,1021,12,8,300,13,bellville-south-weather
2010-08-09,12,5,0.0,10.1,2,0,06:45 AM,05:38 PM,07:31 AM,06:11 PM,6,7,8,7,17,52,88,1.9,1032,12,10,247,8,bellville-south-weather
2010-08-10,16,4,0.0,10.8,3,0,07:26 AM,06:51 PM,07:30 AM,06:12 PM,4,8,9,8,19,9,71,0.0,1036,16,10,103,9,bellville-south-weather
2010-08-11,20,4,0.0,10.8,4,4,08:03 AM,08:03 PM,07:29 AM,06:13 PM,3,10,11,10,16,15,56,0.0,1029,20,10,75,8,bellville-south-weather
2010-08-12,24,6,0.0,10.9,4,12,08:38 AM,09:14 PM,07:28 AM,06:13 PM,4,13,14,13,17,32,54,0.0,1025,24,10,177,8,bellville-south-weather
2010-08-13,23,7,0.0,10.9,4,19,09:12 AM,10:24 PM,07:27 AM,06:14 PM,7,13,13,13,8,4,66,0.0,1025,23,10,126,4,bellville-south-weather
2010-08-14,23,8,0.0,10.9,4,26,09:48 AM,11:33 PM,07:26 AM,06:15 PM,7,13,14,13,18,0,66,0.0,1020,23,9,253,10,bellville-south-weather
2010-08-15,16,7,0.0,10.9,3,33,10:25 AM,No moonset,07:25 AM,06:15 PM,8,10,11,10,12,29,86,0.0,1025,16,5,232,7,bellville-south-weather
2010-08-16,22,7,0.0,10.9,4,41,11:07 AM,12:40 AM,07:24 AM,06:16 PM,8,12,13,12,12,0,70,0.0,1022,22,10,71,6,bellville-south-weather
2010-08-17,24,7,0.0,10.9,4,48,11:53 AM,01:45 AM,07:23 AM,06:17 PM,7,14,14,14,12,17,64,0.0,1018,24,7,242,6,bellville-south-weather
